order_id,customer_id,order_date,order_status,shipping_id,payment_id,billing_address,coupon_id
34515044,107383,11/30/2022,Processing,10858,892975,"2528 Natasha Courts Suite 127
Jessicatown, CO 13306",77378
34515045,105700,01/21/2023,Delivered,18755,883650,"5751 Christopher Roads Suite 510
Port Nathanielshire, IN 72849",77444
34515046,101771,05/18/2023,Cancelled,18352,894718,"62148 Roberts Streets
New Joshuaborough, NV 10878",77097
34515047,107474,03/18/2023,Shipped,5698,880147,"63875 Zachary Causeway Apt. 705
South Linda, NY 64507",76970
34515048,110339,08/01/2023,Delivered,22902,895950,"86935 Villarreal Squares
Port Susanview, CO 85641",77685
34515049,101267,08/27/2022,Processing,11563,886116,,78326
34515050,109279,04/23/2023,Shipped,8729,884381,"09158 Leah Ford
West Brittany, NJ 23817",76909
34515051,103201,05/22/2023,Shipped,7970,890414,,77803
34515052,103698,11/27/2022,Delivered,25456,879076,"676 Smith Viaduct Apt. 011
Williamsport, GU 80192",76756
34515053,103056,06/23/2023,Processing,11415,886755,,77823
34515054,108611,01/02/2023,Delivered,19463,895546,"20295 Justin Shore
Stephensonland, AR 54738",76515
34515055,105240,07/20/2023,Processing,19042,883318,"7927 Wanda Drive Apt. 763
East Nancyville, NH 52691",77670
34515056,110684,12/28/2022,Delivered,13418,895378,,77017
34515057,109853,10/30/2022,Processing,6627,897330,,77213
34515058,103964,01/29/2023,Delivered,15716,894962,"7308 Vaughan Overpass Apt. 211
Aprilburgh, ME 03911",77315
34515059,106715,09/16/2022,Delivered,15365,894384,"4541 Harrison Forest Apt. 327
Lake Morganview, NE 12331",78144
34515060,109797,04/14/2023,Processing,7043,897279,"USNV Evans
FPO AP 50864",76920
34515061,105940,08/31/2022,Shipped,23144,895194,"0015 Mckenzie Route
North Michael, SD 64959",76981
34515062,102184,03/08/2023,Delivered,16110,895521,"48301 Dustin Viaduct
Port Kyle, MD 86151",78365
34515063,102474,12/09/2022,Shipped,9729,881535,"64452 Christopher Island Apt. 115
New Christopherview, PR 55036",76970
34515064,105596,07/08/2023,Delivered,11841,881068,"64973 Jesse Center Suite 168
Lake Billybury, FM 47248",77279
34515065,104693,10/31/2022,Delivered,10712,883971,"959 Rodriguez Drives
Nicholsland, NE 83884",76580
34515066,102958,05/13/2023,Cancelled,10256,887003,,77702
34515067,106727,11/29/2022,Shipped,6324,897412,"7459 Hall Land
South Loriberg, PA 00957",77876
34515068,101046,01/11/2023,Shipped,14307,893459,"Unit 0368 Box 6474
DPO AP 45352",78058
34515069,107330,09/28/2022,Cancelled,16718,879260,,77502
34515070,102660,08/07/2022,Shipped,11727,879277,"2640 Moore Drive Suite 970
West Jennifer, WY 29176",78191
34515071,110074,02/14/2023,Processing,15832,880399,"0051 Taylor Curve
North Donaldberg, GA 52633",76495
34515072,108702,11/26/2022,Processing,21299,880621,"25964 Evelyn Coves
South Davidmouth, PA 50238",77951
34515073,108107,08/29/2022,Delivered,7969,897961,"PSC 4951, Box 3004
APO AP 87316",77690
34515074,108914,10/10/2022,Cancelled,23685,886707,"7587 Bell Burgs
Lake Kylestad, MN 06672",76685
34515075,108389,07/24/2023,Shipped,7818,890665,"4405 Kathleen Prairie Apt. 652
New Michaelbury, OR 16271",76629
34515076,105232,08/18/2022,Shipped,25132,897766,"939 Kelly Prairie
Jerryview, SD 15412",77286
34515077,103353,03/06/2023,Delivered,6328,881903,"8349 Tim Mission Apt. 488
Allisonland, CT 66089",78271
34515078,102764,10/31/2022,Cancelled,15319,884243,"792 Ellen Meadow
South Elizabethland, FM 65237",77827
34515079,106449,05/29/2023,Cancelled,8665,879477,"24916 Knight Locks Suite 610
New Andrewmouth, IL 75127",77917
34515080,109550,07/03/2023,Delivered,18718,896498,"24350 Brandon Road
Lake Crystalbury, WI 60199",78374
34515081,105333,05/01/2023,Processing,12620,884446,"609 Andrew Curve Apt. 192
Sarahport, NH 28351",78278
34515082,106897,01/27/2023,Shipped,8788,886291,,77189
34515083,103870,12/12/2022,Processing,17979,886376,,76878
34515084,103464,10/26/2022,Shipped,15457,897722,"Unit 0557 Box 5236
DPO AA 61819",77596
34515085,105276,09/12/2022,Processing,23824,880106,"271 Hall Parkway Suite 470
North Alexisland, FL 75200",76898
34515086,109990,08/30/2022,Shipped,11579,888748,"95351 Valerie Roads Suite 073
West Cathyview, ND 54568",77431
34515087,102420,11/02/2022,Shipped,21527,883417,"84344 Jill Court
North William, AL 47029",77005
34515088,110613,03/05/2023,Shipped,6109,891922,"023 Robinson Road
Port Douglasborough, PW 27576",76862
34515089,103682,07/02/2023,Processing,19604,890032,,78380
34515090,105854,04/26/2023,Cancelled,8524,892860,"447 Mary Keys Apt. 920
Mooneyborough, NM 25713",77584
34515091,110038,04/17/2023,Delivered,8739,897525,"7448 Debbie Knoll Suite 470
South Adam, NJ 07289",77095
34515092,104552,03/31/2023,Shipped,18121,884329,"245 Frazier Ridge Apt. 184
Gordonland, FL 33605",77618
34515093,108489,03/14/2023,Cancelled,16002,885029,,77905
34515094,104895,01/06/2023,Cancelled,11404,884118,"97871 Johnson Drives Apt. 132
Berrystad, NE 90639",77349
34515095,109650,09/21/2022,Cancelled,9313,898073,,78309
34515096,103652,05/16/2023,Delivered,18391,882415,"Unit 3170 Box 6252
DPO AE 75097",77444
34515097,101432,10/31/2022,Processing,23704,883643,"35828 Ray Roads
Nicolefurt, NM 89194",78443
34515098,105602,01/26/2023,Delivered,6031,881962,"6589 Jennifer Knolls Apt. 744
Andrewville, VT 64734",78092
34515099,102088,03/15/2023,Processing,11699,879105,,78350
34515100,104171,04/04/2023,Shipped,18925,886217,"322 Rocha Canyon
New Cassandra, OH 28792",77673
34515101,101435,06/19/2023,Delivered,13346,879314,"05228 Kevin Radial Apt. 044
Johnchester, GU 99002",77016
34515102,109787,07/31/2023,Shipped,7256,879815,"437 Green Ridge
New Michelle, FL 12717",77405
34515103,109845,06/13/2023,Shipped,23013,892330,"90275 Scott Via
Stevenbury, AR 20591",77942
34515104,109746,07/18/2023,Cancelled,8649,884458,,77407
34515105,102444,09/27/2022,Delivered,19858,892426,"8253 Jennifer Falls Suite 883
Lake Marymouth, WA 59807",76769
34515106,106868,10/18/2022,Delivered,16509,889381,,78260
34515107,104965,04/29/2023,Shipped,6837,879544,"655 Foster Stream
Michaelside, NJ 78851",76819
34515108,106224,07/13/2023,Delivered,20287,878611,"56403 Smith Harbor Apt. 880
Kellyview, PA 04466",78065
34515109,105893,06/17/2023,Cancelled,20487,883745,"3888 Mark Highway Apt. 944
Reedburgh, OR 53253",76563
34515110,108739,06/22/2023,Processing,24475,891764,"PSC 7654, Box 7266
APO AE 34177",78000
34515111,101417,06/24/2023,Cancelled,12637,883039,,76778
34515112,101662,12/10/2022,Cancelled,10666,882803,"41056 Stephens Turnpike
New Crystalhaven, PW 38332",76473
34515113,102548,04/19/2023,Delivered,24026,895480,"8964 Michelle Skyway
Lake Melissaside, VT 88379",76746
34515114,106368,12/22/2022,Processing,25006,884505,"60614 Daniel Ways Apt. 313
East Debra, TN 06181",76567
34515115,104834,06/04/2023,Processing,20375,884176,"48934 Adam Ridge Suite 050
Jessicaland, FL 44169",78110
34515116,108222,10/23/2022,Processing,11293,892192,,77198
34515117,101788,08/09/2022,Shipped,18820,879057,"88342 Jessica Square Suite 568
North Desiree, CA 27520",77415
34515118,109421,07/12/2023,Cancelled,6383,888812,"613 Michele Turnpike Apt. 319
Port Rachelborough, CT 73098",78228
34515119,102088,09/06/2022,Delivered,20012,881769,"036 Flynn Square Suite 111
East Glennborough, LA 63079",78032
34515120,101146,07/01/2023,Processing,21833,883274,"65198 Prince Island
Douglasside, WA 06588",77020
34515121,107116,04/01/2023,Shipped,14422,887860,,77393
34515122,109952,10/05/2022,Shipped,14769,887604,"450 Eric Knoll Apt. 141
North Janice, MN 29896",77954
34515123,107475,01/14/2023,Shipped,8330,884466,"23116 Davis Meadows Suite 921
Port Mary, FL 90787",76885
34515124,109946,11/18/2022,Shipped,8280,881658,"22546 Webb Mission
New Brian, OH 05138",77400
34515125,105374,02/24/2023,Shipped,9934,896800,,78390
34515126,106610,06/05/2023,Processing,8729,887485,"USS Parker
FPO AP 12173",76827
34515127,103763,07/11/2023,Shipped,24648,890614,,77513
34515128,109397,09/27/2022,Cancelled,22215,897067,"01946 Gross Canyon Suite 997
Amandabury, MN 89926",76979
34515129,107992,08/12/2022,Delivered,12100,894210,"719 Janet Extension
West Stacey, FM 60969",78024
34515130,102717,03/17/2023,Shipped,12118,889542,"70716 Jordan Squares Apt. 401
New Katietown, SD 73263",76747
34515131,102097,02/06/2023,Shipped,11555,879055,"206 Janet Junction
Anthonyberg, GU 00705",78011
34515132,110473,12/10/2022,Delivered,22520,887795,"68092 Joshua Center
North Amandaburgh, NV 73849",77222
34515133,109973,07/19/2023,Delivered,6719,882461,"3032 Cynthia Forges Suite 721
Madelinestad, WY 76980",77381
34515134,101870,10/18/2022,Processing,17158,894392,"788 Nicholas Fork
East Douglasmouth, TN 86724",76478
34515135,103840,05/20/2023,Processing,22819,879684,"6486 Chen Walks Suite 439
Jacobsfort, AL 51113",76835
34515136,104473,11/24/2022,Shipped,7928,894559,"5405 Jenkins Turnpike Apt. 017
Fishermouth, MT 94936",77848
34515137,109256,11/09/2022,Processing,23411,884290,"PSC 9462, Box 5730
APO AP 41672",77480
34515138,102350,03/23/2023,Cancelled,24749,893414,"963 Cynthia Circles
Adamborough, MN 07842",76605
34515139,106888,06/16/2023,Shipped,6905,886307,"21428 Cline Flat Suite 280
East Angelaburgh, MN 78871",77239
34515140,108116,06/06/2023,Delivered,13890,884257,"67975 James Extension
Garciahaven, AZ 28441",76509
34515141,107303,04/22/2023,Processing,15204,890147,,77683
34515142,110124,07/08/2023,Delivered,16371,890094,"57422 Woods Fort Apt. 730
South Timfurt, VT 52949",78225
34515143,106206,08/25/2022,Delivered,11528,883713,"8091 Mitchell Haven Apt. 043
West Cynthia, MS 89302",78062
34515144,105626,12/30/2022,Processing,22755,893191,"76728 Lisa Fall Suite 195
West Ryan, MI 49395",76651
34515145,103660,05/12/2023,Cancelled,13740,881684,,77383
34515146,105738,04/18/2023,Delivered,14185,896892,,77782
34515147,108127,07/02/2023,Delivered,22318,897174,"91424 Johnson Orchard
Barretthaven, MT 45860",78406
34515148,103983,03/11/2023,Processing,22098,879696,"4912 James Junctions Suite 145
Port Victortown, TN 91182",77463
34515149,107733,08/18/2022,Shipped,13796,894816,"4273 Mary Hill
New Peterton, MT 36369",76611
34515150,103005,07/02/2023,Shipped,9379,895054,"3169 Amber Trail
New Christopher, MO 29145",76921
34515151,110713,07/19/2023,Shipped,9245,896888,"68486 Stacey Views Suite 710
West Amy, PR 39340",77659
34515152,101521,10/28/2022,Delivered,8865,891022,"7892 Lewis Branch
Christinaborough, MA 41896",77044
34515153,103820,05/24/2023,Cancelled,21002,882713,"85848 Marcus Shoal
Port Brentville, WY 76004",77588
34515154,102054,06/26/2023,Processing,19168,896634,,78446
34515155,110444,07/23/2023,Shipped,23553,895434,"61518 Courtney Springs Suite 445
New Katieside, OK 67428",76678
34515156,105080,04/24/2023,Delivered,21658,890371,"4132 Laurie Brooks
West Jennifer, VA 03031",77134
34515157,105688,04/26/2023,Delivered,16949,894718,"67029 Rodgers Common
Michaelfurt, NY 44671",76522
34515158,107127,08/11/2022,Shipped,7174,883842,,76951
34515159,108324,03/20/2023,Delivered,10674,886087,"072 Jones Shoals Suite 469
Smithchester, VI 98632",77666
34515160,104440,06/29/2023,Shipped,9140,889542,,77524
34515161,105884,01/17/2023,Processing,6372,895837,"27101 Shane Highway Suite 519
Lake Patriciachester, NJ 05210",77364
34515162,105821,06/30/2023,Shipped,16869,896929,"296 Patricia Way
Sextonmouth, MT 11646",77184
34515163,101172,06/21/2023,Delivered,16142,893449,"79297 Mark Spring
Port Michaelside, MP 67302",78351
34515164,103498,09/18/2022,Processing,11367,889274,"4878 Craig Track Apt. 615
East Brandonfort, DE 10675",78209
34515165,110350,03/30/2023,Cancelled,16623,891999,"7630 Church Glen
New Kaitlynfort, ID 81879",76560
34515166,106794,02/06/2023,Delivered,16490,884120,"587 Taylor Mountain Suite 500
Lake Ernest, SC 42464",77830
34515167,103376,02/26/2023,Shipped,21485,883133,"85075 Adam Village Apt. 712
Keithmouth, WI 50015",78069
34515168,107117,03/09/2023,Cancelled,10504,894134,"2784 Kathy Village Apt. 252
Matthewbury, IL 57262",78322
34515169,102293,08/22/2022,Processing,14427,889861,"394 Williams Mill
Hallmouth, NV 67239",77225
34515170,103193,07/02/2023,Cancelled,13207,891065,"484 Charles Mill Apt. 580
Lake Carolmouth, ND 85816",77482
34515171,105274,09/01/2022,Shipped,22075,889928,"8679 Newman Fields
Andreamouth, IN 66854",76674
34515172,102874,03/19/2023,Processing,8663,886831,"73638 Sara Groves Suite 674
North Toddview, HI 74384",77619
34515173,108083,11/21/2022,Delivered,16708,886740,"138 Hernandez Harbor Suite 143
Bautistastad, DC 21851",77892
34515174,110947,10/25/2022,Processing,21321,888590,"69300 Timothy Viaduct Suite 993
Riverafurt, AZ 80493",77223
34515175,108904,12/09/2022,Shipped,25671,879684,"3380 Perez Gardens Apt. 858
Tiffanytown, IA 35684",77821
34515176,106085,07/16/2023,Delivered,18632,882727,"7026 Reynolds Forest
Haroldland, MD 79966",78255
34515177,106726,06/06/2023,Shipped,22373,881403,"117 Sarah Valley Apt. 330
Davidchester, CT 43882",77093
34515178,104162,06/24/2023,Cancelled,13392,882159,"07845 Lisa Square Apt. 829
East Davidchester, CA 40189",78116
34515179,101198,03/29/2023,Delivered,24253,885226,"0659 Amanda Crescent Apt. 054
Jamesview, FL 49591",78029
34515180,102116,11/07/2022,Shipped,21020,898006,"9691 Nguyen Isle
New Lori, OK 49504",76998
34515181,110200,04/13/2023,Shipped,22603,884072,"842 Gregory Centers Apt. 549
Lake Reginaburgh, OR 96864",77716
34515182,103894,06/17/2023,Delivered,17010,895814,"47829 Collins Turnpike Suite 764
South Williamchester, CO 74539",77872
34515183,101551,11/14/2022,Shipped,22335,886758,"1107 Amber Roads Suite 953
East Andrew, HI 24961",77422
34515184,106093,10/03/2022,Cancelled,24143,884985,,77629
34515185,109265,10/30/2022,Cancelled,17952,882320,"11372 Mccall Mall Suite 754
West Brian, VA 16203",77754
34515186,105170,10/04/2022,Delivered,6636,887758,"Unit 1257 Box 7694
DPO AE 48753",78239
34515187,108977,10/17/2022,Delivered,23296,891785,"553 Jessica Fork
South Rodneybury, CO 45657",78007
34515188,105824,09/28/2022,Delivered,25668,894139,"6527 Katie Valleys
New Alexander, PR 55784",76975
34515189,109617,04/17/2023,Processing,12419,890284,"1003 Clark Knolls
New Jennifer, OH 65277",77741
34515190,109483,10/04/2022,Delivered,10299,878264,"1561 Barnes Dam Suite 316
Dwaynechester, PW 75314",77310
34515191,102359,10/23/2022,Delivered,24346,884947,"8352 Robinson Mountains
Alexanderton, KS 67305",77181
34515192,101670,07/29/2023,Shipped,8445,886685,"55182 James Parkways Suite 857
Phillipsberg, MS 25022",77367
34515193,101623,02/08/2023,Cancelled,17813,897845,"1523 Joseph Dam Suite 174
East Olivia, AR 25875",78114
34515194,105582,11/23/2022,Shipped,24144,879289,,76916
34515195,104200,01/24/2023,Cancelled,6605,882896,"9718 John Ridges Apt. 576
New Peter, VA 38833",77378
34515196,109385,09/12/2022,Delivered,11159,895165,,76579
34515197,103350,07/05/2023,Processing,22886,892170,"5070 Hernandez Haven Apt. 536
South Kenneth, OR 45952",78093
34515198,105775,07/26/2023,Delivered,18090,888691,"23897 Watson Locks Suite 597
Wernerchester, VI 91641",77154
34515199,102404,11/27/2022,Delivered,17711,881869,"091 Davis Estate Apt. 009
Adkinsbury, RI 80623",78382
34515200,102536,12/14/2022,Delivered,19530,893319,,78419
34515201,103749,07/25/2023,Delivered,7816,880137,"3751 Mckenzie Burgs
Lake Lauren, RI 56117",77198
34515202,102533,06/29/2023,Shipped,17251,878203,"99332 Kelli Landing
Butlerhaven, NE 23961",77662
34515203,104428,06/17/2023,Processing,18624,883652,"98785 Shaun Dale Apt. 787
Port Danieltown, GA 18935",77240
34515204,110188,03/01/2023,Delivered,21737,892885,,76873
34515205,106265,02/12/2023,Cancelled,9688,881803,"272 Mason Club
New Daniel, PR 48466",78357
34515206,101232,08/10/2022,Delivered,9711,882927,"807 Julia Union
Amandachester, TN 03750",76623
34515207,109738,01/31/2023,Delivered,12940,881216,"76673 Stewart Canyon Suite 951
New Mollyport, CA 13534",76858
34515208,106323,06/04/2023,Shipped,17833,881698,,77675
34515209,105188,07/09/2023,Processing,25427,897123,"429 Timothy Spring
West Nicole, WI 17812",77699
34515210,106365,05/28/2023,Delivered,20997,889489,"3107 Jensen Manor Suite 708
Fernandezborough, RI 60277",76466
34515211,104916,07/28/2023,Processing,18183,892635,"68047 Kayla Underpass Apt. 669
Suttonfort, GA 01382",78379
34515212,102689,08/10/2022,Cancelled,15446,885837,"9566 Gutierrez Highway Apt. 180
Davisside, OR 39188",78311
34515213,105716,05/08/2023,Cancelled,7867,890953,"194 Brett Knolls Suite 674
Port Natalie, VI 11956",78350
34515214,108264,09/24/2022,Processing,7585,882951,"903 Donald Mountain
West Jeffrey, TN 51349",76874
34515215,109445,01/05/2023,Processing,19049,896912,"7609 Clark Underpass Suite 492
Port Timothyview, SD 57853",78056
34515216,104407,06/15/2023,Delivered,23265,882964,"411 May Plaza Suite 863
New Billy, NC 96340",78440
34515217,108692,05/12/2023,Delivered,21504,893051,"196 Katie Junction Suite 208
Ortiztown, SD 24205",76519
34515218,108671,03/15/2023,Cancelled,23965,880971,"893 Watson Highway
New Steven, AS 45355",77249
34515219,103539,12/02/2022,Processing,23690,891033,"0265 David Streets
Smithfort, NH 67576",77705
34515220,109334,03/23/2023,Shipped,6554,881160,"3505 Patterson Crossroad Apt. 012
East Kylemouth, NH 73440",76832
34515221,108111,06/06/2023,Shipped,7286,884205,"03782 Owens Gardens Apt. 175
East Alicia, DC 28377",77305
34515222,105079,06/22/2023,Delivered,23382,880660,"09933 Diane Track Suite 226
Tomchester, AS 28456",76831
34515223,102669,03/24/2023,Delivered,9143,881345,"445 Holt Lake
Michaeltown, KY 54886",77765
34515224,104916,01/26/2023,Shipped,19192,895745,"46174 Barker Track
Brandonborough, NM 13032",77217
34515225,109932,07/01/2023,Delivered,14591,894016,"73948 Williams Stravenue
Lake Reneehaven, MT 40431",76998
34515226,105129,05/13/2023,Delivered,23340,881226,"08645 Lara Coves Apt. 114
South Taylor, AL 26951",77456
34515227,109623,10/11/2022,Processing,8731,894392,"123 Matthew Ranch
Bruceville, PA 53287",78081
34515228,102336,04/14/2023,Delivered,8437,886920,,77826
34515229,101951,04/13/2023,Cancelled,12046,892729,"01126 Sharon Place Suite 817
Jenkinschester, OR 96931",77658
34515230,107779,10/05/2022,Delivered,19046,886442,"116 Cameron Locks
Johnstonbury, ME 51871",78127
34515231,110754,09/03/2022,Cancelled,7810,879404,"67921 Patel Junction
Robertfort, KY 92010",77142
34515232,107525,01/23/2023,Delivered,9921,879280,"183 Hays Valley Suite 268
East Anneside, PA 04222",77225
34515233,104965,10/20/2022,Processing,25302,881243,,76460
34515234,105588,08/28/2022,Processing,7958,884641,"USCGC Fitzgerald
FPO AE 22318",76515
34515235,101220,02/03/2023,Cancelled,10784,889702,,77842
34515236,104027,05/24/2023,Shipped,12148,882437,"Unit 2796 Box 0998
DPO AE 41749",77799
34515237,106828,03/07/2023,Cancelled,21233,878508,"573 Jacqueline Unions Suite 865
South Monica, GA 22479",77245
34515238,102261,05/30/2023,Shipped,9384,890231,"72459 May Rapids Suite 331
New Scott, VA 73474",76506
34515239,110219,03/20/2023,Shipped,24091,896717,"2945 Barber Mill Apt. 801
North Brittanymouth, WA 34803",77430
34515240,105176,06/30/2023,Shipped,21117,892872,"8479 Schultz Loaf
Johnland, MN 29257",77264
