shipping_id,order_id,shipping_date,estimated_delivery_date,shipping_carrier,tracking_number,shipping_cost,shipping_address,shipping_status,created_at,updated_at
10343,34520676,09/17/2022,09/22/2022,Group,cdbcec4b-7d12-432f-88cd-5c87717ebe55,96.56,"80219 Garrett Viaduct Suite 976
East Jenniferborough, PR 09113",Delivered,2022-06-28T07:26:38,2021-11-11T21:13:53
10344,34528291,11/23/2022,12/12/2022,LLC,458daf4e-adaa-40fe-96de-b26ff282b7d0,95.54,"1775 Michael Tunnel
Williamberg, VI 79135",Shipped,2020-02-23T23:17:43,2023-04-09T17:05:58
10345,34528277,11/27/2022,12/03/2022,and Sons,2ba1fe74-b7e5-4c34-a899-f1df2204cf01,52.3,"427 Young Junction Apt. 615
North Anafurt, WV 62188",Delivered,2023-05-15T10:54:18,2022-06-04T05:38:51
10346,34523847,11/07/2022,12/03/2022,LLC,d0ea7fbc-812f-4d50-be11-b121c67ef4e8,28.44,"190 Jenny Gardens
Jamesport, OR 74903",Shipped,2021-01-14T21:20:09,2023-02-22T04:27:33
10347,34531708,08/13/2022,08/26/2022,Group,845dc3c3-4f7a-4edb-ac49-5b9c2049fef3,76.06,"02907 Martinez Parks Apt. 014
New Juliebury, MS 67213",Cancelled,2020-05-23T13:08:06,2020-04-25T08:49:51
10348,34519064,11/29/2022,12/02/2022,PLC,c28af9ca-9163-400a-ba5a-de24b850c83f,81.1,"2013 Robert Extensions
Barbarastad, MD 59234",Shipped,2022-08-07T04:38:09,2020-10-10T13:11:21
10349,34514447,08/16/2022,08/25/2022,LLC,b871b3ae-7128-4519-b22f-ccd81428262d,92.64,"03444 Joel Glen
Kevinside, IN 57522",Shipped,2020-05-08T15:10:49,2022-04-05T07:02:30
10350,34517244,01/06/2023,02/01/2023,PLC,c75d6897-3808-4cd6-9f7a-6f91b00b43be,85.81,"163 Chandler Ports
New Rebecca, GA 83655",In Transit,2022-05-30T23:55:38,2020-06-04T14:14:57
10351,34513378,09/25/2022,09/27/2022,Ltd,e233b46a-a290-4d5d-99b2-515762a1ac79,50.55,"857 Watts Court
Wareberg, VT 62702",Cancelled,2020-04-15T13:18:25,2022-03-29T09:18:23
10352,34527233,10/05/2022,11/01/2022,Ltd,64ebd336-8d83-4885-8d23-014badf70c9a,46.02,"USCGC Jackson
FPO AA 51040",Cancelled,2022-05-04T04:19:50,2022-02-26T11:03:47
10353,34513590,07/09/2023,07/30/2023,PLC,af7ab458-bb11-4686-81dd-7a4a34bc697e,71.13,"USNV Lynch
FPO AA 39632",Cancelled,2023-06-21T17:25:49,2020-06-03T02:16:10
10354,34529672,08/17/2022,09/01/2022,Ltd,531e630b-3199-43dd-b963-769f82d7bc6b,33.26,"055 Michael View
Webbfort, WY 60151",Shipped,2020-04-13T23:50:55,2022-02-08T19:21:09
10355,34522573,01/27/2023,02/07/2023,LLC,d5ca40a8-5675-4130-8241-f6af389c9962,70.99,"5150 Williams Prairie Suite 848
Riosmouth, NV 64787",Delivered,2023-05-26T13:09:48,2021-06-01T01:53:19
10356,34518030,04/12/2023,04/28/2023,Group,be0624ea-d5a7-4fd9-8084-27798e60eba1,89.02,"358 Geoffrey Junction Suite 024
Lake Michelleshire, FM 32498",Shipped,2020-03-30T06:21:49,2021-12-30T20:53:58
10357,34522274,04/21/2023,05/10/2023,Group,f0a82c3c-10c7-46b2-9fd8-743c7d5c83a4,34.81,"2667 King Cove Suite 934
Angelashire, TX 24818",In Transit,2020-12-28T20:06:07,2021-11-08T21:05:17
10358,34523762,07/27/2023,08/19/2023,Group,44211dd9-5646-49aa-bb1d-5bff3508f856,11.6,"70466 Melvin Tunnel Suite 690
Tammystad, MP 16780",Cancelled,2020-09-28T00:20:47,2021-04-13T12:05:34
10359,34525457,03/30/2023,04/05/2023,and Sons,3a05b5c2-5f5d-4d9a-bed4-cf876cad160f,83.02,"382 Kyle Row
Brianport, VI 75757",In Transit,2022-04-21T20:02:27,2022-01-20T11:53:38
10360,34524244,04/07/2023,04/22/2023,Inc,a101996d-976d-4bc0-a739-a861cb02ba32,10.85,"89808 Hughes Plaza
Lake Samantha, AK 96218",In Transit,2020-03-12T05:09:50,2020-09-25T14:53:41
10361,34512731,06/20/2023,07/15/2023,LLC,510419ba-85df-4d22-a1f1-7baa9f96b58e,89.47,"438 Johnson Glen
Smithhaven, NC 21560",Delivered,2022-05-28T13:45:34,2022-02-10T11:00:57
10362,34530299,03/17/2023,04/01/2023,and Sons,3fe9b4ff-9bd7-4f55-9caa-1af7fe485098,35.44,"07526 Clark Club Apt. 750
Kennedyshire, CO 01897",Shipped,2022-12-19T03:08:51,2023-04-25T19:03:11
10363,34526216,06/20/2023,07/16/2023,Ltd,d63c6786-0b07-4aff-b1cd-d0fb951a7ed2,58.62,"USNV Morales
FPO AP 21748",In Transit,2020-01-06T00:07:12,2021-08-30T06:11:49
10364,34528254,03/12/2023,04/01/2023,Ltd,66f5cfc2-950f-49f9-b719-a7b793a02036,41.65,"1875 Williamson Mountain
West Brian, IN 46531",In Transit,2020-07-05T07:12:53,2021-05-05T14:02:03
10365,34519093,06/22/2023,07/19/2023,and Sons,3747a5f6-1ec6-4678-b166-a4ee3179cc67,44.1,"26208 Bethany Stravenue
Watsonland, NC 01620",Shipped,2022-03-12T19:47:07,2023-04-13T18:52:57
10366,34528923,12/06/2022,12/29/2022,Inc,1feca2e3-035f-443a-bf0b-0aabd90cbc45,9.85,"Unit 2393 Box 2366
DPO AE 81574",In Transit,2021-09-15T08:00:03,2023-06-27T22:20:29
10367,34527082,11/14/2022,12/07/2022,Group,620ce9ab-4d93-43d1-8899-6ebac460fd03,92.44,"PSC 2220, Box 4475
APO AE 87678",In Transit,2022-04-29T22:03:20,2020-06-21T19:55:12
10368,34516047,10/03/2022,10/25/2022,PLC,627591a3-48c0-4ae5-904e-01ba33ed83e3,11.63,"8063 Dalton Garden Apt. 210
Port Christopherberg, ND 48449",Cancelled,2022-06-18T22:46:00,2022-10-04T19:35:28
10369,34531183,08/18/2022,09/02/2022,Inc,798374c0-b515-41c7-928a-8a3e83de227b,53.47,"USNV Phillips
FPO AE 99904",Delivered,2020-11-15T10:51:10,2023-01-07T09:18:15
10370,34521764,10/17/2022,10/29/2022,Ltd,98eac19b-e6e8-44a5-a795-40ff094ef0ff,26.88,"723 Hughes Garden Apt. 250
Jonestown, RI 59488",Cancelled,2022-03-27T03:49:32,2020-08-11T05:15:17
10371,34527272,05/09/2023,05/11/2023,LLC,161a7613-3dee-4438-849d-fa20afcd7ae2,18.36,"1557 Hernandez Islands
Bryantberg, MO 59019",Shipped,2023-06-04T15:39:19,2020-08-03T09:22:43
10372,34520855,05/01/2023,05/21/2023,PLC,0634b905-5a6c-4d8c-a77b-c152331faa99,34.07,"224 Davis Brooks Suite 011
Perezville, PR 17799",In Transit,2022-02-08T08:10:17,2022-07-03T13:30:44
10373,34512927,01/03/2023,01/18/2023,Inc,88897428-4f4b-4831-9fc2-c10eca3badd2,70.88,"5199 Taylor Flats
Lake Aaron, CA 98571",Shipped,2020-11-30T17:16:44,2021-06-25T03:22:34
10374,34519893,03/21/2023,04/10/2023,LLC,bd90cde7-4c2b-41d5-854a-c9ba801a5b28,37.79,"213 Thomas Pass
Loganborough, SC 11377",Delivered,2020-09-26T20:42:04,2020-06-21T17:32:19
10375,34513260,04/26/2023,05/20/2023,Group,9661c276-bd4c-416e-a2b6-96d9f38431c8,33.16,"82368 Barbara Fort
South Evelyn, FL 51696",Shipped,2022-11-24T00:52:43,2020-12-06T20:47:27
10376,34525145,11/10/2022,11/22/2022,PLC,7680530d-9524-42d6-b5e7-f65c9e1cc6dc,82.78,"758 Harris Pines Apt. 376
Codymouth, CT 04702",In Transit,2023-06-17T04:25:37,2022-04-10T13:47:58
10377,34519851,02/23/2023,03/10/2023,PLC,27725159-cdb0-4fe9-b335-67ad8f2f02c7,81.44,"PSC 1561, Box 1754
APO AE 56967",In Transit,2021-09-14T11:10:26,2021-10-22T14:45:36
10378,34524256,02/09/2023,03/10/2023,Ltd,f6a9e02c-6431-433e-97ad-7688dbafb257,43.68,"9359 Lisa Common
West Thomasville, AK 67218",Cancelled,2021-06-23T23:47:42,2020-10-28T08:00:02
10379,34513525,01/22/2023,02/08/2023,PLC,25900ed2-29c0-41d0-92d6-dfd18364bbc9,13.79,"4008 Long Inlet Suite 026
West Jacobstad, MO 99316",In Transit,2022-01-06T06:37:43,2020-08-18T14:57:11
10380,34516656,01/16/2023,01/22/2023,Ltd,cbd80d0a-7639-4d39-a036-3c62a50cf1bf,63.67,"872 Tonya Key
Deannaton, NE 82139",In Transit,2021-12-24T10:34:06,2021-08-19T07:24:03
10381,34532257,10/27/2022,11/03/2022,PLC,8303e829-e629-45e1-937e-8e0636a8a752,20.51,"470 Kim Mews Apt. 321
West John, NE 33728",Shipped,2022-11-06T17:36:54,2021-11-02T22:18:02
10382,34522079,10/04/2022,10/09/2022,LLC,c03a9b2d-f16d-41a5-8cbc-d25f1c7f81d7,70.89,"371 Walker Terrace
Lake Kimberly, MS 84912",Cancelled,2022-02-08T09:47:44,2021-10-31T20:12:07
10383,34518053,02/24/2023,03/15/2023,LLC,cedba2d2-18fe-40f3-a6c8-3299c13d0c49,6.5,"702 Brittany Vista
Jeffersonchester, SC 70191",Shipped,2022-08-31T07:16:55,2020-02-13T12:08:05
10384,34529461,10/01/2022,10/14/2022,Group,8b535e4a-8378-49f1-bef2-1b87ce4c2f31,92.83,"40090 Joshua Branch Apt. 618
Nelsonmouth, MP 62740",In Transit,2021-06-09T07:09:09,2022-02-15T13:15:36
10385,34525654,03/19/2023,04/01/2023,Inc,8a143f7d-076f-41f6-9a7b-9e8363ff9923,59.2,"2545 Barbara Street Suite 156
Emilyside, OH 54136",Cancelled,2020-10-18T05:04:12,2022-06-22T18:49:07
10386,34523517,03/03/2023,03/04/2023,PLC,b0b48c7f-e40e-443e-b173-9b808934c1c3,3.76,"48575 Dawn Curve
Jayville, WI 56670",Cancelled,2022-01-09T12:40:37,2021-05-04T09:55:34
10387,34531003,10/10/2022,10/31/2022,and Sons,81439a7b-9989-425c-b194-0fafe6484f77,61.68,"66982 Richards Burgs
Port Krystalborough, NV 66361",Delivered,2023-01-17T12:51:21,2023-04-10T08:43:28
10388,34515040,10/08/2022,11/07/2022,PLC,11ecf8c5-2522-4ec1-8af1-7d16b0045662,65.53,"0093 Miller Shore
Williamsside, MO 02225",Cancelled,2023-08-03T03:55:06,2021-03-15T15:14:13
10389,34530417,01/07/2023,01/14/2023,and Sons,109e028a-a9e2-4cd0-ab6e-8a5a516c7ac5,61.82,"1968 Watson Brook
Tracytown, MI 49173",Cancelled,2020-10-11T09:40:35,2020-06-08T14:44:53
10390,34523167,08/27/2022,09/20/2022,LLC,3d9c9013-54c0-465a-ad16-b0e311cc84b5,59.12,"627 George Mission
Janicemouth, WY 11199",In Transit,2020-12-20T10:23:25,2020-11-29T09:18:08
10391,34523484,01/15/2023,02/12/2023,Inc,d8fb7de8-5ac2-42f9-9030-ab2b8b2d9de0,51.42,"0390 Lester Underpass
Lake Brian, HI 06645",In Transit,2021-02-16T12:48:10,2022-08-09T15:05:05
10392,34520321,01/26/2023,02/23/2023,Ltd,625df5e8-7f36-4259-b489-2d12e3da4d99,2.11,"9951 Roach Island Suite 384
Loweville, AK 24143",Shipped,2023-03-31T03:57:34,2021-01-22T12:42:32
10393,34528102,11/25/2022,11/29/2022,PLC,02b7a42a-542d-49b3-aa21-0ad0c02d007d,47.85,"0671 Holland Hill
Lake Jessicamouth, MS 38007",Shipped,2021-05-02T00:42:40,2021-07-29T14:43:34
10394,34519714,06/09/2023,06/28/2023,LLC,f31e2299-4ec3-46e8-9c74-7d09cc6f37ca,42.64,"721 Morgan Point
Amandahaven, MP 86623",Cancelled,2021-09-12T23:22:40,2021-10-10T23:38:59
10395,34529220,04/19/2023,04/20/2023,LLC,92dc7a20-2b75-45b3-a8b0-8f4d0fe798ae,86.78,"15671 Taylor Vista
North Kevin, SC 31232",Cancelled,2022-11-03T07:56:40,2021-05-03T15:58:16
10396,34522052,04/16/2023,05/09/2023,and Sons,c39e79ed-657b-42de-8443-5738572d2f0a,13.95,"7422 Barron Circle Apt. 390
Christinaside, VT 17712",In Transit,2021-04-06T15:01:28,2020-11-10T18:23:34
10397,34516952,06/13/2023,06/27/2023,Inc,b4ec4ddb-1ad8-4f33-8c24-f07dace8eafa,13.84,"977 Snyder Orchard
South Christopher, MS 35576",Cancelled,2021-02-07T22:59:06,2022-11-25T02:45:37
10398,34521797,09/28/2022,10/25/2022,PLC,15efd07e-3094-4658-9eff-67aec72478c8,20.07,"607 Savannah Pines Apt. 344
Port Tracifort, LA 63744",Shipped,2023-05-10T02:37:25,2020-09-08T01:03:41
10399,34525649,07/04/2023,07/05/2023,Ltd,f1789364-1e3f-4ad2-9b2e-cfe69c9b2cfe,67.78,"641 Summer Valley
Lake Mariahmouth, VT 14294",Delivered,2023-01-19T15:57:48,2023-04-29T18:26:11
10400,34521389,04/15/2023,05/05/2023,PLC,58611145-0ebf-47bd-a225-6c0bcbe32ed4,43.88,"58738 Anna Oval Apt. 810
West Bradley, AS 00816",In Transit,2022-02-10T17:54:49,2023-02-06T19:24:14
10401,34515544,12/05/2022,12/28/2022,Ltd,c301f8de-70fd-41bd-a93e-a557802ec1c1,4.47,"45230 Stacey Ford Suite 006
New Thomastown, MT 66394",Delivered,2022-08-11T06:50:47,2020-07-04T00:46:29
10402,34512645,08/06/2022,08/18/2022,Ltd,6eedb5e9-fb47-4bfd-9a2d-289bc177ec08,73.45,"68267 Allison Curve
Christineborough, SC 92009",Shipped,2021-05-05T14:51:08,2022-04-29T07:54:37
10403,34513065,09/16/2022,10/03/2022,Group,b37c331e-6ca3-4ee1-bc71-b9bedc8d49b5,39.83,"PSC 6659, Box 3189
APO AA 99623",Delivered,2022-06-01T01:49:39,2020-06-08T00:03:09
10404,34517805,09/13/2022,09/30/2022,Group,68ae5ab0-a443-400c-bbd9-378cd7d0e20d,2.9,"4212 Brittany Islands
North Scott, MP 57965",Delivered,2023-02-01T17:59:26,2023-05-08T18:50:22
10405,34512561,09/22/2022,10/08/2022,Ltd,34972ca8-5f0f-4a62-9bcb-6136c1936cfc,98.76,"6354 Cooke Points
Velezview, OK 62879",Delivered,2020-11-23T20:47:15,2022-01-11T01:33:53
10406,34521788,12/11/2022,01/07/2023,PLC,ccb48a52-03e4-467f-96cb-22d2b59f1c5c,16.19,"341 Nathan Mountain
West Josephville, AZ 59015",Delivered,2020-02-18T21:59:27,2023-06-06T20:27:15
10407,34515944,01/27/2023,02/19/2023,Inc,cd5966a2-7069-4c1d-9b6b-bab5bfa67db1,34.63,"79028 Sean Lane Apt. 107
Waltermouth, HI 77898",Cancelled,2022-10-19T14:25:18,2020-07-23T22:19:32
10408,34515079,10/03/2022,10/21/2022,Inc,b8bf3cca-f7d8-46a0-832e-c79be19a0e05,25.26,"PSC 4433, Box 4724
APO AA 85548",In Transit,2020-01-28T20:11:32,2023-05-12T11:46:08
10409,34525557,01/24/2023,02/16/2023,Inc,35e65363-e868-4e1a-8272-a1bc4428f342,98,"35917 Martin Island Suite 364
Port Robert, GU 02180",Cancelled,2020-10-09T09:39:34,2023-06-04T04:23:18
10410,34523596,01/20/2023,01/23/2023,PLC,a2a474c6-8dc7-4599-82ec-d26003192358,85.44,"31452 Miguel Cliff
East Petermouth, VA 92301",Delivered,2023-07-18T04:00:21,2020-06-27T12:13:17
10411,34528267,09/14/2022,10/09/2022,PLC,3991d1ce-406f-424f-b3dd-8bde075cb0fe,20.15,"77853 James Locks Suite 585
North Sharon, NE 19467",In Transit,2021-12-09T15:11:49,2022-09-26T06:56:33
10412,34520465,11/25/2022,11/26/2022,PLC,c735c83a-69e3-4b8d-a743-e1afb3f5862d,20.54,"Unit 8457 Box 0634
DPO AA 82691",In Transit,2022-01-03T01:57:47,2022-02-03T05:58:05
10413,34522844,02/07/2023,02/15/2023,Group,fbf1063b-e5e9-4734-81e2-09608b5dfd57,18.93,"Unit 0705 Box 3603
DPO AP 12998",Delivered,2021-07-07T04:10:31,2021-09-20T00:41:02
10414,34524429,04/21/2023,05/05/2023,and Sons,a5bfccd6-0d9e-4674-9e67-e5c0fd36fdac,19.42,"Unit 2322 Box 2112
DPO AA 17974",Cancelled,2020-09-26T16:39:12,2022-04-04T12:41:38
10415,34518698,02/04/2023,02/27/2023,and Sons,aec415a2-6be3-4084-b381-a20c09b9647d,70.07,"07300 Allison Walk
Port Jenniferhaven, MI 17178",In Transit,2020-07-16T09:51:03,2023-05-15T10:58:10
10416,34517646,01/03/2023,02/01/2023,PLC,43a99154-c521-4ffa-be2c-d4c562105da6,63.8,"6565 Collier Brooks
West Margaretview, CA 08137",Cancelled,2021-12-29T01:40:53,2022-12-04T19:21:02
10417,34515054,11/27/2022,12/24/2022,PLC,111b2d55-7cc6-4553-b738-4afee922e1dc,5.08,"3166 Ryan Ports Suite 678
East Carrie, IL 69745",Delivered,2021-02-06T00:08:20,2021-01-21T07:03:24
10418,34517953,06/29/2023,07/18/2023,LLC,2341b9ae-3a9f-4cbf-814c-f83e7c39503e,50.37,"78410 Pena Way
Hughestown, FM 87416",Delivered,2022-11-17T20:51:00,2022-01-18T19:00:47
10419,34524284,07/04/2023,08/02/2023,LLC,e1d7446b-8f6f-4eb7-b574-0787c98abd73,77.46,"6672 Woods Underpass
Paulmouth, WY 34545",In Transit,2022-08-05T15:43:59,2020-06-09T04:22:26
10420,34516398,07/07/2023,08/06/2023,Group,2542db7a-fdce-44cd-acf6-815b4adbead8,85.58,"2392 Patel Estate Apt. 825
West Crystalfurt, ND 94719",Cancelled,2022-10-16T17:28:50,2020-12-15T07:52:38
10421,34515415,08/17/2022,08/26/2022,Group,99c2d435-18ea-4628-8d1f-04f60e2b678f,5.83,"09681 Edward Mission Apt. 975
New Sheri, IN 28681",Delivered,2021-03-07T13:30:06,2020-11-24T22:47:56
10422,34529786,07/08/2023,07/19/2023,LLC,e2d0379c-8132-44d8-8a2f-134d78dc7031,30.05,"408 Michael Squares
New Stevenland, WY 60993",Shipped,2020-02-07T12:43:17,2023-05-29T16:29:07
10423,34519597,12/19/2022,12/31/2022,Inc,8a9dcbd5-a3ab-4288-b975-b9da2592cb7c,79.02,"89511 Jamie Manor
Port Monica, FM 62289",Delivered,2022-06-10T02:42:38,2020-03-29T20:16:09
10424,34529754,03/23/2023,04/02/2023,PLC,fa10dcae-7555-41a8-8810-9b04cbf1ad89,1.94,"63784 Amy Haven Apt. 501
Carlosland, MH 78208",In Transit,2021-05-27T23:41:05,2022-10-10T11:03:13
10425,34531053,04/02/2023,04/15/2023,Inc,b3dd3e3c-8bcf-432f-b3af-d525dc6fb8af,95.49,"PSC 1357, Box 3896
APO AE 67231",Cancelled,2020-08-19T06:53:28,2023-03-26T20:05:27
10426,34531167,07/21/2023,08/10/2023,Ltd,8aa2bca5-fa40-4c02-acf5-1f8e7b6995f2,3.47,"70110 Gamble Drive
North Christopher, ME 20654",Delivered,2022-05-29T23:59:07,2021-11-29T09:06:55
10427,34521884,10/27/2022,11/26/2022,Inc,7a332136-ebb6-49cc-acf5-30abc91ac80c,13.19,"12622 Jennifer Stravenue Suite 123
Madisonbury, PA 56458",Delivered,2021-05-01T02:27:36,2020-08-15T18:41:06
10428,34516589,07/17/2023,08/06/2023,Inc,a2019032-3bde-41a8-9a88-0c33f7e94faf,97.67,"70572 Hall Harbors Apt. 805
Hillberg, NJ 60866",Shipped,2022-08-03T05:29:16,2020-04-25T05:16:46
10429,34519810,09/23/2022,10/19/2022,Group,d76ba0da-eecf-4020-af5a-33ae39172462,25.43,"1186 Raymond Lights Apt. 098
Ryanmouth, AL 48559",Shipped,2022-07-17T10:40:44,2021-06-04T20:49:28
10430,34525760,12/11/2022,12/29/2022,and Sons,495b637c-d506-43c1-8671-6370494f8f2c,94.29,"99739 Farmer Land Suite 337
Campbellview, PW 72201",Delivered,2021-03-30T19:36:47,2020-01-22T00:50:49
10431,34514294,09/06/2022,10/03/2022,and Sons,f4c86046-0e09-46de-a6fd-94eb4057d8f9,24.32,"39675 Danielle Ranch Apt. 604
East Timothy, NV 89425",In Transit,2020-03-01T13:05:54,2020-05-24T11:24:12
10432,34525034,04/10/2023,05/03/2023,PLC,7bcbfc9b-2d56-4913-8aae-22c14af543bb,11.01,"24422 Montoya Roads
Perezbury, MA 24796",In Transit,2021-10-25T15:22:14,2023-02-17T23:45:56
10433,34514810,10/09/2022,10/31/2022,LLC,1b57d741-a871-449d-9f53-7890a60e21d6,91.55,"554 Smith Bridge Suite 716
South Andrew, FM 35117",Cancelled,2023-05-27T06:26:27,2021-12-17T22:41:29
10434,34521446,09/13/2022,10/04/2022,PLC,42d09bd7-e93e-499a-81b5-a118410b0111,27.31,"90462 Kevin Loaf Suite 532
East Jeremy, SD 99070",Delivered,2022-03-13T10:00:56,2020-03-07T22:53:36
10435,34530441,02/23/2023,03/10/2023,Ltd,a7387879-6e9c-4145-a120-5a4791fd26ba,97.12,"426 Ryan Harbors
Derekborough, IL 36249",Delivered,2020-01-22T00:24:13,2023-02-03T16:24:34
10436,34520839,12/06/2022,01/01/2023,PLC,1a27ff3a-f557-42c5-a583-f891350bd677,61.05,"35864 Leah Trail Apt. 347
North Jessicatown, MS 51032",Shipped,2023-06-30T19:19:57,2022-12-31T05:03:03
10437,34516277,02/03/2023,02/22/2023,Ltd,a40e5b64-e1b4-4e9d-99f2-f19576610354,8.09,"79999 Donna Plains Apt. 822
Alexandramouth, MH 18712",In Transit,2020-12-09T04:31:44,2022-08-20T07:04:26
10438,34526447,03/16/2023,03/23/2023,LLC,a61ba38c-65b9-4835-8c32-736d7d36bbc7,19.55,"Unit 5497 Box 3576
DPO AA 99481",Cancelled,2022-03-25T12:33:25,2023-06-12T20:32:46
10439,34514428,02/04/2023,02/05/2023,Inc,e654fdaa-ae1e-48a0-8138-a1cd86e67a5a,63.4,"8465 Wendy Mill Apt. 585
Toddfort, OR 79902",In Transit,2022-01-20T02:01:02,2022-12-30T21:19:47
10440,34520753,12/19/2022,12/29/2022,Ltd,a2780cb2-f2a9-4df8-8779-50dfcc04988a,38.03,"761 Duarte Well Suite 004
North John, WY 61160",Shipped,2022-06-10T00:20:50,2021-06-25T14:43:50
10441,34530058,10/16/2022,10/27/2022,Ltd,a0eee64e-e0e7-4ff6-8144-875e1787079d,44.08,"8016 Karen Ways
Leetown, CA 99051",Shipped,2022-07-20T05:24:56,2022-02-07T19:13:05
10442,34526257,02/07/2023,02/22/2023,Inc,459a44d1-be86-40f4-a87f-72a249ec9e52,64.91,"23283 Robert Pike Apt. 706
North Loribury, AK 86518",Cancelled,2022-03-04T00:12:03,2023-01-08T05:48:31
10443,34512778,11/21/2022,12/07/2022,and Sons,1ff9954f-5118-4c52-a70b-7e1f38822159,83.23,"98899 Newton Summit
East Michaelmouth, VT 85620",In Transit,2021-05-08T10:35:53,2023-05-08T19:46:03
10444,34517279,05/14/2023,05/15/2023,Group,24f606d0-5eb2-4134-8278-94743d45fca3,44.65,"02880 Ryan Lodge Suite 367
East Josephview, MO 12379",Shipped,2020-02-15T09:24:47,2020-09-02T17:52:54
10445,34523460,02/13/2023,02/15/2023,Inc,68e6eaee-fb67-4dc1-8590-f85b447b6de0,38.12,"9318 Eric Road
Mclaughlinview, ND 94170",Delivered,2021-09-28T01:53:58,2022-01-28T20:35:33
10446,34523613,03/26/2023,04/19/2023,and Sons,e87f4cf8-16c1-460f-8f11-19e382838ea6,31.52,"62401 Cohen Inlet Suite 945
Danielland, MS 46146",In Transit,2023-01-18T07:17:39,2020-04-24T16:08:12
10447,34518481,12/20/2022,01/04/2023,PLC,a87bc25a-3519-4a69-a263-6c59aec68bde,78.84,"9791 Neal Shores Apt. 248
Markfurt, ID 60588",Cancelled,2023-04-27T10:40:26,2020-01-17T06:08:44
10448,34532210,06/27/2023,07/07/2023,PLC,dd0c2184-7e5a-48ff-bd91-2dde4915a226,1.5,"757 Walker Overpass Suite 529
Katherineside, MD 57308",Cancelled,2022-10-11T11:46:14,2021-02-09T22:49:37
10449,34528888,11/30/2022,12/10/2022,PLC,5aad5830-f625-4472-b01d-ad095d63dfe3,15,"937 Lauren Freeway
Port Audrey, OK 31792",Cancelled,2020-10-04T18:53:56,2022-02-25T20:23:51
10450,34524116,03/19/2023,04/17/2023,LLC,c0892315-1a5d-4620-833a-4fa71ee08d9d,83.57,"2235 Baldwin Estate Suite 459
Powersbury, WY 05436",Cancelled,2020-07-05T13:14:43,2021-08-29T21:27:34
10451,34515795,07/18/2023,07/29/2023,LLC,9d0942f2-3c93-4642-88e6-8e85d4e052b5,47.64,"4165 Hubbard Common Apt. 649
New Rebecca, ID 49662",Cancelled,2022-02-21T09:09:47,2023-01-22T21:43:57
10452,34523266,01/25/2023,01/29/2023,LLC,a58ef5ea-13be-413b-9ccd-c8a690d704d0,62.22,"675 Mann Forges
South Lauraview, PA 00734",Cancelled,2020-11-09T20:32:30,2021-03-20T16:45:07
10453,34529466,09/01/2022,09/29/2022,PLC,07ff6de5-b48f-4df4-aa92-5b35b96a1c33,26.12,"427 Barbara Points Suite 790
North Jennifershire, MA 65490",Cancelled,2023-01-20T03:18:54,2021-06-02T01:37:10
10454,34523514,08/17/2022,08/27/2022,PLC,438ab889-1b06-4636-8f0c-771063929c6c,1.01,"0925 Cassandra Throughway
Port Chad, MD 66929",Delivered,2020-08-05T16:30:20,2020-06-18T12:19:57
10455,34517671,01/22/2023,02/17/2023,PLC,bdaaedae-7f7b-4cd5-9e40-bea750f8d7da,71.7,"99139 Sanchez Crossing Apt. 602
East Jamie, GA 20471",In Transit,2023-03-03T03:01:32,2021-06-13T18:03:26
10456,34518715,05/08/2023,05/16/2023,Ltd,16908693-9812-4190-b16d-2c86d0473d5c,56.28,"15725 Klein Ville Apt. 509
New Ana, DE 47289",Cancelled,2020-05-13T02:18:17,2022-11-09T20:42:44
10457,34518338,03/07/2023,03/23/2023,Inc,97bc63e1-ff4b-4248-a717-275a5d39613a,75.63,"5833 Angela Junction Apt. 663
Lake Sara, DC 74294",In Transit,2022-04-12T12:25:34,2022-04-08T02:04:53
10458,34521989,11/22/2022,12/20/2022,and Sons,a38f1fb1-3a0e-45ef-b8b4-a393eb7bde7f,36.53,"35456 Dixon Islands Suite 065
West Timothyberg, MP 91602",Cancelled,2022-02-25T00:13:27,2020-06-30T08:08:21
10459,34522304,05/04/2023,05/17/2023,and Sons,858a8de6-4809-43bc-8ce3-386e5475baf6,77.92,"9521 Tracy Ranch Suite 482
Port David, SC 42135",Cancelled,2021-07-23T04:03:04,2020-11-26T09:15:39
10460,34523194,04/08/2023,05/08/2023,LLC,c8c6d2e4-972a-4d4e-9b5b-0d6238e4f408,88.12,"47130 Rick Circles Apt. 678
Sawyerland, MS 94071",Cancelled,2022-06-25T13:00:41,2020-02-17T17:30:42
10461,34515041,12/25/2022,01/07/2023,and Sons,0086907a-f1fd-4bb5-853b-148e35f63542,9.55,"32574 Joan Mission Suite 039
South Susanville, OH 20238",Cancelled,2020-07-02T17:31:30,2021-11-09T08:08:23
10462,34531463,01/30/2023,02/19/2023,LLC,46f00f9b-c32d-4d84-ac66-24b4f3c6caba,77.64,"13816 Cannon Isle Apt. 631
South David, OK 57506",Shipped,2021-11-07T07:21:12,2023-07-14T20:57:46
10463,34523458,07/29/2023,08/01/2023,PLC,61f36e35-1720-41c9-b9f0-06fddff7acd6,33.61,"64471 Caldwell Green Apt. 235
North Tonyaton, SC 85967",Shipped,2022-03-08T19:50:49,2020-02-05T06:12:11
